id	article_id	menu_id	question	answer	q_mbti	a_mbti
8872	65000	12	어떨 땐 너무 답답.[SEP]일정거리를 두면 좋....[SEP]기도 하지만.[SEP]	저는 사람에대해 좀 많이 틀리는 편인데,,[SEP]	entj	infp
8875	64489	12	7.이 사람은 자신의 이상을 위해서는 굉장히 많은 부분을 희생한다.[SEP]그런데 그 지랄맞은 성격때문에  남에게 욕을 다 먹는다...[SEP]소위 일하고 욕먹는 성격[SEP]	ENTJ가 다 그런건 아니지만 제가 아는 ENTJ분이랑 판박이네요[SEP]완전...[SEP]		isfj
8876	64360	12	이 2주간 계속 가시지를 않을 것 같으니, 대체 무슨 이야기를 해야할지 황망할 지경입니다.[SEP]게임 이야기를 하자니 오덕 소리 들을 것 같고.[SEP]5. 상대가 모르는 것을 말하다가는 아는 척 한다는 소리를 들을 것 같은 예감이, 그렇다고 너무 싸구려 대화를 하자니 그런 것 잘 할 줄 모르기도 하거니와 관심도 없기에 뭔 이야기를 해야할지 참 망설여집니다.[SEP]	소설같아요 ㅎㅎ[SEP]		enfj
8877	64271	12	사실 나는 괜찮지 않은데.[SEP]그런데 내가 어떻게 안 괜찮은건지, 가까이 다가가서 느껴보려 하면 감정이 자꾸 도망가요[SEP]그래도 아마 이런 느낌을 슬픔과 안타까움이라 부르는 거겠죠?[SEP]	3차기능도 어쩔 수 없는 무의식적인 기능인듯요 ㅎ[SEP]	intj	enfj
10028	783396	13	잇프제의 속이 너무 궁굼해요 혹시 들어주실분 계신가요 ㅠㅠ[SEP]으아아[SEP]	어떤게 궁금하신가요?[SEP]		isfj
8879	64199	12	아무튼 날카로운 상사분입니다.[SEP]뭐 이상 INTJ 와 일할 때 느낀 점이었습니당. ㅋㅋ  *[SEP]이글은 저의 경험에의한 것으로 다른 INTJ의 모습과 다를 수 있습니다.*[SEP]	"ㅋㅋㅋㅋ INTJ일하는 방식 공감은 가네용...[SEP]아마 그런데 따로 단독활동하는 INTP보고 있으면 저 또 막 신경질내고 있을지 모르겠어요 ㅠㅠㅋㅋㅋㅋ ""왜 통제가 안되는거야!?""라면서 ㄷㄷ;; 심하면, ""쟤 빼고 일하자-_-""까지...;;;;;[SEP]"		intj
8881	64172	12	"지금 있는 사람들이라도 남아줬으면 하는 마음이 큽니다...[SEP]전에 누군가가 저보고 ""넌 어두워보인다.[SEP]""라고 하길래 그 말이 왜 그 사람에게서 들어야 할 말이지?라며 기분이 상했던 기억이 떠올라서, 실제 내 모습을 추적하다보니 여기까지 왔네요...;;;[SEP]"	제가 INTJ보며 느꼈던 것들을 정말 솔직하게 자신을 분석하여 적으셨네요.[SEP]INTJ한테 그런 충고를 했었는데, 본인도 잘 알고 있는데 잘 안 고쳐진다 하더라구요.[SEP]	intj	intp
8882	64182	12	저 사람에겐 이런 장점이 있다고 생각되면 철저하게 그것에 대한 임무를 맡기고 믿으세요.[SEP]아무래도 본인이 계획을 세우고 이끌어가는 것이 좋을 지도 모르겠습니다.[SEP]스트레스도 줄이고 다른 사람에게도 이런 이런 부분이 뛰어나구나 하는 것을 깨닫게 되고 긍정적 자아개념을 가지게 됩니다.[SEP]	아..[SEP]답변 고맙습니다.[SEP]		intj
8883	64164	12	뭐니뭐니 해도 자기다워야 행복하죠. ^-^[SEP]그래서 ENTJ 여자분들, 화이팅!!!   ※[SEP]최근 MBTI를 알게 되고 자신에 대해 연구해 보면서 '왜 같은 성향인데 남녀 평가가 다른지'에 대해 생각해보다가 적어 보았습니다. ^^[SEP]	잉..ENTJ여자도 '성질'죽이고 '인내심'만 좀 기른다면 나름 여자같아 보일텐데말이죠 ㅠㅠ[SEP]	entj	entj
8884	64126	12	글 지웁니다.[SEP]댓글 감사드립니다.[SEP]	문맥 상으로 보면 전혀 잘못한 게 없는데요?[SEP]그 성격으로 인해 트러블이라도 겪으셨다면 몰라도...[SEP]	intj	esfp
8887	64079	12	과학은 증명과 합리성을 원하는 학문이며 그래서 군더더기없이 깔끔한 이 사고방식에 맞추어 살아가는것은 현대사회를 살아가는데에 있어 아주 현명한 방법임에는 분명합니다[SEP]하지만 합리성으로 설명할 수 없는 것이 이 세상에 훨씬 더 많으며 합리로 설명하지 못한다는 이유로 사실이 아닌 것으로 치부하는것은 독선적이고 편협한 사고방식으로밖에는 생각할 수 없습니다[SEP]합리로서 설명이 가능하다면 '절대자' 라는 말조차 생겨나지 않았을테지요[SEP]	"과학의 합리성으로 모든 것을 설명하지 못한다고 해서 '절대자'가 있다거나 신이 증명된다거나 하는 것은 논리적 오류의 하나인 '무지로부터의 논증'에 해당합니다.[SEP]그리고 ""합리로써 설명이 가능하다면 절대자라는 말조차 생겨나지 않았을테지요."" -_-;[SEP]"		intp
8888	64039	12	다른 분들은 남친 성향이 어떻게 되시는지......[SEP]글고 우리 성격이랑 대등하게 맞서는 성격은 어떤 유형인가요??[SEP]대충 ESTJ INTJ ENTJ 같은 분들일 것 같은 느낌인데,, 실제 사귀어 보셨거나 현 남자친구가 그런 성격이신 분 계신가요??^^[SEP]	우와 진짜 부럽네요..[SEP]저도 그런 남친, 아니 남자사람 만나보기나 했으면 ㅋㅋ[SEP]	entj	intp
8889	64003	12	또 애교도없고~ 이건 뭐 목석? ㅋ[SEP]장난입니다;; 돌던지지 마세요 ㅋ[SEP]아~ 나중에 대학가면 여자생긴다던데 다 뻥일것같아~[SEP]	전 나와있는대로만 하면 O형이 되는데 ;; A형이라져 그나저나 B형여자 타령하지마시구 채팅방에 좀 와줘요 ㅜㅜ[SEP]혼자서 생쇼하는 것도 얼마나 지겨운데[SEP]		enfj
8890	63932	12	제가 배울 점이 많은 사람, 믿고 맡길 수 있고, 기댈 수 있는 사람이요.[SEP]자기 자신 컨트롤 안되는 사람, 비전이 없는 사람, 소심하고 잘 토라지는 사람은 남자로서 매력이 없어보여요.[SEP]다른 인티제분들은 어떤 타입이 이상형이신가요?[SEP]	ENTJ가 이상형이신듯요 ㅎ[SEP]		enfj
8891	63916	12	요는 이겁니다.[SEP]INTJ에게만큼은 cure is care라는 거죠.[SEP]즉, 심리상담가 보다는 외과전문의에 가까운 듯 싶어요. :)[SEP]	외과 ㅎㅎ 마음병보단 육체병을 ??[SEP]		enfj
8893	63899	12	성경에보니까 의인은 없나니 하나도 없도다 라는데 왜?[SEP]왜없어요?[SEP]완벽하지않아서?[SEP]	정신적 지주를 인간으로 하는 것이 왜 문제가 되나요 ?? -_-ㅋ[SEP]	intj	infj
8894	63886	12	이런 뛰어난 학생을 잡지못하는 학교가 무척 어리석다라는 생각을 했습니다.[SEP]학교점수만이 다인 학교가 하루빨리 변화를 겪도록 저도 노력하고 다른분들도 노력할수있도록!!    '[SEP]인간은 자기자신만의 자유를 느낄때     비로소 무한한 열정과 쾌락을 느낀다.'[SEP]	저도 우뇌형이에욤 ㅎㅎ[SEP]		enfj
8896	63553	12	남자따위 관심도 없고 나한테 다가오지도 말고 신경꺼라[SEP]하고 생각하시던  인티제분들 한번 부드럽고 세심한 IF유형들에게 관심 두어보심[SEP]이 ^^   전 이만 ~ 뿅[SEP]	축하합니당 >[SEP]0<~~~ ♥♥♥♥[SEP]	intj	enfj
10029	783348	13	티를 내는 편인가요?[SEP]	티는 잘 안내고 뭘 자꾸 챙겨주고 싶어 하긴해요ㅋㅋㅋㅋ[SEP]	esfp	isfj
8898	63168	12	라고 물어본 거에요.[SEP]뭐 기억력이 좋다 나쁘다 는 어떻게 기준을 정해야할지 잘 모르겠지만 제가 얘기한 기억력이 좋은가요?[SEP]한 것은 보통 사람들이 생각해내지 않는 그런 오래된 기억같은걸 의미한답니다.[SEP]	역설적인 표현인가요?ㅋㅋㅋㅋ[SEP]	intj	intj
8899	63109	12	제가 저번에 너무 추운 날씨라 모임에 참여를 못했어요.[SEP]정말 다시 모임을 했으면 좋겠는데 저번 모임은 어떠셨나요?[SEP]가셨던 분들?[SEP]	좋아요..ㅎㅎ[SEP]저도 저번에 참석 못해서 아쉬워라 하고있었는데..[SEP]	intj	intj
8901	63069	12	특히 INTJ가 과학자형이라고 해서, 궁금합니다.  -[SEP]글이 또 너무 짧아서..[SEP]	역사 전공입니다.[SEP]		intj
8903	62965	12	인생의 허망함을 느끼며 살지 않나요.[SEP]다중지능이론에 따른 실존적 지능 역시 높지 않나 싶네요.[SEP]그냥 문득 허무주의에 대한 매력을 느낄만큼 삶의 의미에 대해서도 지적이고 논리적인 답을 찾아내는 과정에서 길을 잃어버리는 경험들이 있을 듯 싶기도 한데, 저만의 생각인지는 잘 모르겠습니다. -_-[SEP]	안그래도 요즘 인생의 허망함을 느껴 자살충동까지 느겼었어요..[SEP]세상에 있는 모든게 허무해지더라구요..[SEP]		intj
8904	62706	12	흙흙 ㅠㅠ  제가 제대로 찾아온 거라면 좋겠네요 ㅠㅠ[SEP]INTJ분들~~ 저를 도와주세염~~!![SEP]저랑 비슷한 고민하시는 분 없으신가요?[SEP]	같은 T로서 공감되는게 F유형 정말 피곤하죠 ㅋㅋ[SEP]		istp
8906	62614	12	생각했답니다.[SEP]저는 흥미만 있을 뿐 욕망이 없는 인간 ...[SEP]흠..[SEP]	"오호 포프리님![SEP]제목만 보고 ""재밌겠다!"" 싶어서 달려왔어요.[SEP]"		entj
8909	62426	12	아직 저는 완연히 피어나지 못한 연꽃이죠 주위에는 포식자들이 가득하고 잘못하다간 저의 뿌리가 끊길수도있죠[SEP]그러나 해가 뜨기직전이 가장 어둡다라는 말을 명심하고 진정한 'INTJ'가 되도록!![SEP]정리  1.왕성한 탐구력과 호기심 -> 2.삶의 절망에 가까운 정도의 고통 -> 3.자신의 힘으로 이겨내야만 하는 일의 성취->4. INTJ[SEP]	1번만 이루어서 ENFJ가 되었습니당[SEP]		enfj
8910	62414	12	왜 올릴까요? (욕이절대아님)[SEP]무슨심리인지 궁금해서..[SEP]	올리고 싶어서 올리는거죠[SEP]멀 그런걸로 궁금하시긴 =ㅂ=[SEP]	intj	infp
8911	62226	12	그래도 그 위대한 사람에 비교하면 일반인일 뿐이죠.[SEP]ps. 엠헬의 수준이 높으니 악플은 없겠지만  그래도 혹시 악플 달려고 생각하신다면 그만 두길 요청합니다.[SEP]전 악플에는 아예 무대응으로 일관하는 사람이라 타자 치느라 팔만 아플 겁니다.[SEP]	창의력에 관해서 굉장히 엄격한 기준을 가지고 계실 것 같네요.[SEP]완전한 무에서 무엇인가를 창조해야만 한다는 식으로요.[SEP]		intj
8913	62108	12	기혼자가 있으면 미혼자가 있다.[SEP]세상은 뭐 그런거지요.[SEP]다 대칭되는 것이 존재하는 세상인데   다른 사람이 결혼하니까 제가 결혼 안(못) 하는 것이고  제가 결혼 안(못)하니까 다른 사람이 결혼하는 것이지요.[SEP]	음........[SEP]감사합니다.[SEP]		infj
8915	61999	12	이친군 항상 이야기가 길어지면 절 이지경으로 만들어버립니다.[SEP]휴....[SEP]ENFP와 있으면 즐겁다가도 이러니 아주 미치겠네요.[SEP]	"님이 그 친구를 상처주기 싫고, 계속 보호해주고 싶다면 몰라도, 적당한 반박이 필요할 것 같은데요.[SEP]위 대화만 봐도 그 친구가 잘못 말한 건데요. ""[SEP]"	intj	entp
8916	61988	12	이전 설문에 반응이 별로 없어서 다시 올립니다[SEP]목,금은 무조건 저녁이고 토,일도 저녁인데 낮이 좋은 분들은 댓글에 남겨주세요^^[SEP]투표 날짜 골라주세요[SEP]	ㅋㅋㅋ 역시 일요일이 나은가봐요[SEP]일요일 낮도 좋은데~ 저녁에 만나면 얘기 많이 못하잖아요[SEP]		intj
8918	61821	12	3. 묘사 연습을 한다.[SEP]뭐 사실 위에 언급한 것은 작가 지망생이면 누구나 연습을 해야하는 것이지만  인티제이는 더욱더 연습을 해야한다고 생각합니다.[SEP]ps. 역시 인티제이라서 글을 길게 못 쓰겠군요. ㅋㅋ[SEP]	인티제이 작가가 글을 쓴다면...[SEP]아마도 다른 유형이 가질 수 없는 냉철한 분석력과 논리력이 장점이 될 것 .....[SEP]		infj
8920	61702	12	실제로 저희 고등학교에 있었던일..[SEP]	하하하...[SEP]재밌어요 ㅋㅋ[SEP]		intj
8924	61406	12	사람에게 주어진 재능은 무한히 많지만 그 중 자신이 가장 하고 싶은 것과 재능이 있다고 생각되는 것을 열심히 해본다면 세상을 살아가는 맛이 느껴질 뿐만 아니라 전문적인 능력도 생길 수 있다.[SEP]우리에게 주어진 시간은 얼마 남지 않았으니까.    . . .[SEP]사실은 제가 쓴 책의 들어가는 말입니다 ㅋ[SEP]	WOW 저는 꽤 자유롭게 살고 있었지만, 요즘은 그렇게 살면 안될것 같았는데.[SEP]그동안 갈등해왔던것에 확신과 뿌듯함을 얻고 갑니다.[SEP]		entp
8925	61377	12	아니요 세상은 자신을 바꿀수없는 천재를 미워한다 가[SEP]맞습니다.   ([SEP]ps.혹시 4차원에 관해(물리학적인) 질문이 있으신분은 질문을 해주세요)[SEP]	Great spirits always have encountered violent oppositions from mediocre minds. 아인슈타인의 명언이죠.[SEP]		intj
8927	61338	12	겉으로 보이는 상대방의 태도가 아니라,  이기적인 욕구들이 그럴싸한 합리화 과정을 거쳐 친철함으로 포장되어 나오느냐 아니냐겠지요.[SEP]하기사...[SEP]대인 관계에서 진정성을 누구보다 중시하는 사람들에게만 필요한 부분일 수도 있겠네요 ^^;[SEP]	진정성 - 과장 어렵고 힘든 말인것 같아요..[SEP]나는 진심이라고 하는 행동도 상대방의 표현방법이나 사고패턴과 다르다면 계산적인 사람으로 비춰지기도 하고 또한 어떤사람의 이기적인 목적으로 포장된 가식적인 행동과 친절이 왠지 저의 사고패턴과 표현방법과 맞는다면 그모습이 이용하기 위한 가식된 모습이 아닌 진심이라고 느껴버리는 오류를 범할때가 종종 있는것 같거든요..[SEP]		intj
8928	61318	12	질문 그대로임.[SEP]근데 ISTJ도 절친이 아닌이상 차가운 사람 쪽에 속하지 않나요?[SEP]	저같은 경우 일부러 제가 좋아하는 사람 아닌이상 전부 차갑게 대해요..[SEP]당연히 상대방도 느끼겠죠...[SEP]	intj	intj
8929	61305	12	살아있는채로 먹는다구요?![SEP]암사자가 entj  나한테 소리질러보쇼[SEP]난 대통령이 우리나라 대통령이라고 생각이 안되는것 같다[SEP]	나폴레옹 사진...[SEP]정말 멋진거 있는뎁 ㅋㅋㅋㅋ http://imarch.pe.kr/?p=614 근데 이 나쁜놈 살이 쪄서 ㅠㅠㅠ[SEP]		intj
8930	61284	12	상상할수없다, 짐작할수없다 라고하는데 이유가뭘까요 상상력의 한계라니..[SEP]	사람마다 달라오[SEP]		enfp
8931	61272	12	그냥 사랑, 연인, 결혼에 대해 이런저런 생각이 들어 끄적거려 봅니다.[SEP]이런 나를 이해해주실 분 어디 계신가요. ^_[SEP]T 엠헬 크리스마스~[SEP]	머리형스럽지도 않나요..[SEP]	entj	istp
8934	61194	12	삶의 무의미성과 자신의 무능함을 인식하게된 순간부터 무언가 삐딱선을 타게된건지.....[SEP]어쨌든 이른바 '정상적인 삶', '평범한 행복'을 추구하기엔 글렀나 봅니다.[SEP]어차피 그런 삶을 추구하고 싶은 마음도 없지만 말이죠.[SEP]	INTJ는 삶에 대한 진지한 자세만으로 뭐든지 끝장을 낼 수 있는 사람들이죠[SEP]이렇게 고뇌하는 사람이 할 수 없는 일이라면 누구도 할 수 없을겁니다 끌어안은 고뇌와 진지 자체까지도 본인의 재능이라고 말해드리고 싶네요[SEP]	intj	intp
8935	61171	12	치울 때도 말없이 치우고...[SEP]다 끝난 분위기면 혼자 방안으로 들어가는???[SEP]그러시나요?[SEP]	아녀 ㅎㅎ[SEP]	intj	enfp
8936	61151	12	비율적으로 셋 중에 한 명은 그 쪽에서 먼저 싫어하는 티 내고,  한 명은 제 쪽에서 거부감이 들어 피하고, 한 명은 친하게 잘 지내는데...    ..[SEP]그리고 SF는 어떻게 그렇게 정확하게 NT를 찾아내는 걸까요..[SEP]미스테리..[SEP]	성향이 너무 반대니까요.[SEP]일부러는 아니고, SF쪽에서 민감하게 느끼는 거겠죠.[SEP]	isfj	entp
8938	60983	12	인티제랑 잇티피랑 잘 어울리나여? ㅋㅋ[SEP]	intp?[SEP]entp?[SEP]		intj
8939	60883	12	이 친구 Te보다는 Ti스럽지 않나요????[SEP]저도 주기능이 Te인데 뭐가 다른 걸까요~????? ([SEP]이게 궁금해서 제목을 저렇게 심각하게 썼습니당ㅋㅋㅋㅋ)[SEP]	어...[SEP]저같았다면 속으론 그렇게 생각하면서도 겉으론 페이싱pacing해 줬을 겁니다.. '나도 야구 몰라 ㅋ' '[SEP]	entj	intj
8940	60830	12	화성인 볼드모트의 인간화  사신이 된 라이토 뭐  정음이와...[SEP]왼INTJ-ESFJ오 부부   핵심으로 들어가서,니가 원하는게 뭔데?[SEP]intj&esfj[SEP]	오호~ 인티제가 정말 이리 cold해 보이나요?[SEP]그런데 맨마지막 그림의 말은 제가 폭발할때 하는 말이 맞긴 하네요 ㅡㅡ;;[SEP]		intj
8941	60826	12	그냥 지금 이 말씀이 드리고 싶었습니다.[SEP]저도 할말이 아닙니다만, 어느 한쪽 기능의 좋은면만 뚫어지게 쳐다보는 것은 자신의 열등기능을 주기능으로 갖고 있는 사람에 대해서는 무시하는 사람이 될 수 있다는걸 말씀드리고 싶습니다.[SEP]아 곧 30분 뒤에 셤볼놈이 공부해야는데 또 글쓰느라 시간이 다 뺏겼네요 ㅠㅠㅋㅋㅋㅋㅋㅋ[SEP]	나르시시즘 공감.[SEP]NT는 특히 내면의 힘을 믿는 면이 강하죠.[SEP]	intj	entj
8942	60806	12	샤워하다 문득 생각난건데, 이러한 역할들이 뒷받침 되려면, 머릿속에 지식의 Pool이 풍성해야 한다는게 기본 전제가 되겠네요 ㄷㄷ;;[SEP]물론...[SEP]조직화 + 정보수집이 동시에 이루어져야 하겠지만...[SEP]	이명박대통령을 본받으세요[SEP]외향사고의 최고봉을 볼수있을겁니다[SEP]	intj	infj
8943	60766	12	저같은 감정형은 어떤이를 교육하거나 혹은 적을 꺽을때 2배이상의 능률을 발휘하고 밤을 새도 별 피곤하지않는답니다.[SEP]즉 , 모든것이 사람중심이죠 ,..[SEP]그럼 여러분은 어떨때 동기부여가 되십니까[SEP]	문득 뭔가가 떠올라서 하다 보면 낮밤 잊고 하고 있어요 ㅋㅋ[SEP]	infj	intp
8944	60753	12	직업통계를 보긴했는데 너무 많고 제가 할 수 없는 여건인 직업들도 많아서요.[SEP]우선 건축가같은 건 건축과도 나와야하고 준비하려면 시간도 걸리고 ...[SEP]이런 것 말고 바로 할 수 있는 직업 뭐 있을까요?[SEP]	자기 소신에 맞는 직업,, 자신이 하고싶어하는 일...[SEP]이면 뭐든 좋지 않을까요..[SEP]	intj	intj
8945	60671	12	intj는 천재미소년이라고 어디서 그러네여[SEP]보고싶어요 ★[SEP]연예인 없나요?^^[SEP]	누가 그런 망언을.... -_-[SEP]서태지씨가 T라는 말도 있고 F라는 말도 있고.[SEP]		infj
8947	60606	12	내용 펑했습니다.[SEP]	으흐흐흐........[SEP]솔로부대여 단결하라 !! <-[SEP]	intj	infj
8949	60547	12	아이 키우는 입장이 된 언니들을 보면, '아휴, 난 결혼해서 저러고 어떻게 살지?' 싶기도 하고  근데 또 한편으로는 말 잘 통하는 동반자가 있었으면 좋겠다 싶기도 하고.[SEP]혼자 있는 걸 좋아하면 사람이라도 만나고 싶지 말든가, 사람 만나는 걸 좋아하면 혼자 있는 시간이 없어져도 적응이나 잘 하든가.[SEP]정말, 딜레마입니다 딜레마.[SEP]	고독감이라...[SEP]전 고독을 즐기는편이라 잘 견디는편예요[SEP]	infj	intj
8951	60504	12	제가 정책권한이 생긴다면 IN의 세계를 만들어보겠습니다.[SEP]교육은 현재의 신속정확식이 아닌 느긋하고 깊게 아이디어를 내는 방향이며   썩어빠진 유흥, 오락 문화를 모두 제거하고 지식교육 장려와 변동통행금지령을 실시해 불필요한 사교를 자제시킬것입니다.[SEP]물론 화폐가 사라져야 가능하겠지만 말입니다.[SEP]	ㅎㅎㅎㅎㅎㅎ[SEP]	infj	enfp
8952	60497	12	한편, 외향직관형들은 제가 본 사람들에 의하면 개방성은 높지만 깊이는 얕습니다.[SEP]현실에서 영감을 받고 사회제도의 틀을 깨는정도이지 그 이상은 기대하기 힘들다고나 할까요[SEP]또 이렇게 글 쓰니 엔프제이랑 엔티제이가 제일 우월해보이네요 ㅋ[SEP]	'진중하다', '철학적이다' 라는 말을 듣는 쪽은 내향직관인 것 같고 '이해가 빠르다', '재치있다' 라는 소리를 듣는 쪽은 외향 직관인 것 같습니다.[SEP]아주 함축적인 의미가 담긴 농담을 제가 아는 ENFP 분은 금방 알아채고 너털웃음을 지으시더라구요.[SEP]	infj	intj
8954	60442	12	어느 글에서 해당 논의가 나왔나 몰라도,   물론 단순히 INTJ유형을 옹호하려고 하고 ESTJ를 폄하하려고 그러는 것이라면 충분히 이중잣대 같은 위험성이 있지만  INTJ라기엔 덜 교활하고 더 쇼맨십 신경써서 ESTJ같다라는 정도로면 문제가 없지 않나요?[SEP]	후자면 문제가 없지만, 전자인 사람도 아주 없지는 않아 보이니까요.[SEP]사실 이명박 뿐만 아니라 다른 악명높은 인물, 혹은 존경할만한 인물들 유형이 문제될 때도 좋은 사람은 내유형, 나쁜 사람은 니유형.[SEP]	intp	intj
8955	60452	12	엠헬 여러분 부분을 보고 전체를 섣불리 규정하는 성급한 일반화의 오류를 저지르지 맙시다.[SEP]그 사람이 어떤 유형이라고 해서 그 유형 사람들 다...[SEP]그런 것도 아닌데요 뭐.[SEP]	이명박이 INTJ라는 게 왜 욕인지 모르겠네요..[SEP]개개인의 인성을 담보로 둔다면 몰라도..[SEP]	entj	esfp
8956	60419	12	여러분들의 의견을 일단 구하고자 합니다 ..[SEP]다른 절차들 다 필요엄꼬~  걍 우리끼리 모여서  우리만의 마을을 만듭시닷 ㅎㅎ[SEP]자자 의견 강츄 ㅎㅎ[SEP]	벙개랑 정모는 뭐가 달라요?[SEP]		entj
8958	60324	12	마찬가지로 세상에 대한 높은 통찰력으로 뛰어난 비유어법을 사용해 자신의 뜻을 관철시키는것이      인프제 아니면 어느 유형이 가능하겠습니까.[SEP]괜히 리더중에 내성적인 사람이 많은게 아닙니다.[SEP]눈에 보이는 예로만도 이명박대통령은 인티제고 오바마는 인프제니까요      (미국과 한국과의 정상회담이나 각 교류에서 마찰없이 유유한 모습을 보여주는게 둘 성격이 비슷해서 그렇다고 생각합니다)[SEP]	너무 이른 시기부터 3차 기능에 눈을 돌리면 유형 발달에 오히려 해로운 영향을 초래할 수도 있다고 봅니다.[SEP]내향형의 3차 기능은 대체로 자기애적인 성향을 지니고 있어서 너무 이른 시기부터 많이 사용하다 보면 혼자만의 생각이나 감정에 몰입하기가 쉽거든요.[SEP]	infj	intj
8959	60284	12	제목 그대로에요 ㅎㅎ[SEP]1. ENTJ의 부족한 부분을 채울수 있는 책도 괜찮구요~[SEP]2. 저와 같은 ENTJ인물이 쓴 자서전  3. 기타등등 추천해주고 싶은 책[SEP]	전에도 말씀드렸지만 매들린 올브라이트, 급할수록 돌아가라, 아이패드 혁명, 잭 웰치 승자의 조건 등이요.[SEP]그런데 승자의 조건은 요즘 구식 패러다임으로 평가받고 있기 때문에 일단 경영 마인드의 기본을 참고한다고 생각하면 좋을 듯 하네요.[SEP]	entj	entp
8960	60129	12	예를들어 전 인프제입니다..[SEP]하지만 사회가 사회인만큼 3차기능인 Ti를 가장 많이 사용하고삽니다.[SEP]그렇다면 감정에서 사고로 힘이 기울고 2차기능이 외향사고로 변질될까요 ?[SEP]	저도 바뀔수 있다고 생각합니다.[SEP]노력하는 만큼 원래있던 기질을 압도할 수 있는 능력이 있다고 생각해요 .[SEP]	infj	isfp
8961	60052	12	인프제도 내성직관에 의해 관념의학문에 관심이 생기고 지식을 습득하며 지적능력을 연마하지만   인티제이의 강인함에는 상대가 안되는듯 싶습니다.[SEP]공부를 할 때 차이점이라 한다면 일반 유형들은 오랜시간 공부를 지속하면 정신적으로 지치고 심하면 피폐해지기까지  하지만 인티제이의 Ni와 그것을 보좌하는 내향사고도 아닌 외향사고가 분석의 범위를 넓혀주고   그로 인해 그들에게 공부같은건 밥먹는 것처럼 당연한 일이 아닌가 싶습니다.[SEP]특히 감정형들은 단기적인 동기부여가 없으면 학습지속력이 현저히 떨어지는것같더라고요 ,,,   반면에 라이벌과 경쟁을하거나 누군가에게 인정을 받으면 체력이상의 힘을 발휘하고요   이런 차별된 기질때문에 인티제이님들은 대부분 재수이상하지않고 한방에 높은성적을 거뒀으리라   예상합니다[SEP]	"제 친구중 하나가 INTJ인데 삼수생이더군요 -_-;;;[SEP]개인적인 생각이지만, INTJ는 학문 탐구에 강할 뿐, ""시험"" 이라는 시스템에 특별한 우위는 없는 것 같습니다.....[SEP]"	infj	infj
8964	59925	12	잡을 수 없는 여자라네요[SEP]소심한 부분을 지금 처럼 모른 척.[SEP]잘한다 잘한다 하는게 좋겠지요?[SEP]	포프리님이 좋으면 된거 아닐까요? ㅋ[SEP]그런게 쌓여서 실증나거나 보기만해도 짜증난다고 하는사람도 있는반면 귀엽다고 넘어갈 수도 있는거고, 게다가 ENTJ면 따뜻한 분 아니던가요? -_-?[SEP]		estj
8965	59880	12	그중에서 '상상력' 이 가장 필요시 되는 직업은 뭘까요?[SEP]덧붙여서, 관계가 있는 것 같은데 Simulator 즉, 실험자, 시뮬레이터, 모의조종자 등 머릿속에서 시뮬레이션을 잘 그리는 사람은?[SEP]상상력 + 시뮬레이터 가 결합되면 어떤 것이 연상되시나요? ㅎㅎ[SEP]	상상력이 가장 필요한 능력은 새로운 것을 창조해내는 사람 ㅋㅋㅋ[SEP]	intj	enfp
8967	59780	12	저는 그래도 남이 하는 행동 대부분 참아주는데요[SEP]다른사람들은 남을 손가락질 하면서 편하게 살다니요 친척들은 잘 안마주치고 살기때문에 그냥 그러려니해도 문제는 엄마가 너는 왜 그러냐고 막 꾸지람하고 그래서 정말 싫고 짜증나고 한두번 말하면 그만인데 엄마성격이 화를 잘 내고 충고도 아닌 막 꾸지람해서 절 이해못하는 엄마에게 더이상 말하기도 기운빠지고 싸움만 되고 제가 화내는 거엔 상처도 많이 받고 무조건 화만내고 내얘기는 잘 안들어주는 엄마의 잔소리를 듣고 있자니 엄마랑 너무 같이 살기 싫어지네요...[SEP]인티제이분들 그런 말 자주 듣나요?[SEP]	222 공감해요 ㅠ[SEP]	intj	intj
8968	59757	12	왜케 EN*J들의 페르소나에 전 성급한 판단을 해버리는지;; 살면서 만난 ENFJ들은 전부다 SP스럽다고 생각했었는데 안지[SEP]몇년된 선배도 INTJ인줄 알았는데 알고보니 ENTJ였네요  ENTJ들은 어쩜 그렇게 명랑하고 개그스러울 수가 있는지;; 물론 에니어 7번인 영향도 있을거란 생각은 합니다만 아무튼 ENTJ란 유형 또한 SP스러울줄은 몰랐군요![SEP]	저도 한 ENTJ를 보고 신기했어요.[SEP]그 사람 유형 파악하기까지 무척 시간이 걸렸다죠..[SEP]	infj	intp
8970	59639	12	심지어 호두를 뇌에 좋게 만들려고 뇌모양으로 누군가 만들었다는 초자연적 비약에까지 넘어간다면 아예 퇴보하는 것이고요.[SEP]세상의 시작부터 계속해서 닭은 닭이었을 것이라고 믿는 본질주의를 유지하는 이상 닭이 먼저냐[SEP]달걀이 먼저냐는 알 수 없지요.[SEP]	저도 우주는 철저히 '탐구'의 대상이 되어야 한다고 생각합니다.[SEP]적어도 '탐구'에 있어서는 감정적인 부분이 개입되는 건 많이 경계하는 편이구요.[SEP]	intp	intj
8971	59602	12	10분동안 생고생 ㅋㅋ[SEP]	헐ㅋㅋ한번만에ㅋㅋ 흐뭇하군요ㅋㅋㅋ...[SEP]	enfp	isfj
